n,probability,1/sqrt(ln(n)),ratio,original_success,inverted_success,both_success,none_success
2556,0.28795,0.357002,0.806579,0.28892,0.28698,0,0.4241
2557,0.28924,0.356993,0.810212,0.28958,0.2889,0,0.42152
2558,0.28825,0.356984,0.807459,0.28802,0.28848,0,0.4235
2559,0.28754,0.356975,0.80549,0.28744,0.28764,0,0.42492
2560,0.28917,0.356966,0.810077,0.2874,0.29094,0,0.42166
2561,0.28803,0.356957,0.806903,0.28966,0.2864,0,0.42394
2562,0.28935,0.356948,0.810621,0.28738,0.29132,0,0.4213
2563,0.2863,0.35694,0.802097,0.287,0.2856,0,0.4274
2564,0.28799,0.356931,0.806851,0.28638,0.2896,0,0.42402
2565,0.28628,0.356922,0.80208,0.28546,0.2871,0,0.42744
2566,0.29074,0.356913,0.814596,0.28936,0.29212,0,0.41852
2567,0.28863,0.356904,0.808705,0.2883,0.28896,0,0.42274
2568,0.28695,0.356895,0.804017,0.2854,0.2885,0,0.4261
2569,0.28789,0.356886,0.806671,0.28466,0.29112,0,0.42422
2570,0.28705,0.356878,0.804338,0.2894,0.2847,0,0.4259
2571,0.28746,0.356869,0.805506,0.28836,0.28656,0,0.42508
2572,0.28814,0.35686,0.807432,0.28832,0.28796,0,0.42372
2573,0.2866,0.356851,0.803136,0.28668,0.28652,0,0.4268
2574,0.28938,0.356842,0.810947,0.29162,0.28714,0,0.42124
2575,0.28991,0.356833,0.812452,0.29088,0.28894,0,0.42018
2576,0.28834,0.356825,0.808072,0.28648,0.2902,0,0.42332
2577,0.28855,0.356816,0.808681,0.2889,0.2882,0,0.4229
2578,0.28894,0.356807,0.809794,0.28704,0.29084,0,0.42212
2579,0.28605,0.356798,0.801714,0.28496,0.28714,0,0.4279
2580,0.2882,0.356789,0.80776,0.28818,0.28822,0,0.4236
2581,0.28734,0.356781,0.805369,0.28552,0.28916,0,0.42532
2582,0.2874,0.356772,0.805557,0.28602,0.28878,0,0.4252
2583,0.28838,0.356763,0.808324,0.2897,0.28706,0,0.42324
2584,0.28807,0.356754,0.807475,0.29108,0.28506,0,0.42386
2585,0.2878,0.356745,0.806738,0.28588,0.28972,0,0.4244
2586,0.28844,0.356737,0.808552,0.2839,0.29298,0,0.42312
2587,0.28715,0.356728,0.804955,0.2869,0.2874,0,0.4257
2588,0.28814,0.356719,0.807751,0.28616,0.29012,0,0.42372
2589,0.28734,0.35671,0.805528,0.28698,0.2877,0,0.42532
2590,0.28809,0.356702,0.80765,0.28586,0.29032,0,0.42382
2591,0.28645,0.356693,0.803072,0.28506,0.28784,0,0.4271
2592,0.29008,0.356684,0.813269,0.29074,0.28942,0,0.41984
2593,0.28933,0.356675,0.811186,0.28998,0.28868,0,0.42134
2594,0.28754,0.356666,0.806187,0.2913,0.28378,0,0.42492
2595,0.28678,0.356658,0.804076,0.28454,0.28902,0,0.42644
2596,0.28853,0.356649,0.809003,0.28936,0.2877,0,0.42294
2597,0.28774,0.35664,0.806807,0.28888,0.2866,0,0.42452
2598,0.28707,0.356632,0.804948,0.28614,0.288,0,0.42586
2599,0.28828,0.356623,0.808361,0.28744,0.28912,0,0.42344
2600,0.28855,0.356614,0.809138,0.29048,0.28662,0,0.4229
2601,0.28559,0.356605,0.800857,0.2894,0.28178,0,0.42882
2602,0.28763,0.356597,0.806598,0.28648,0.28878,0,0.42474
2603,0.28739,0.356588,0.805944,0.28996,0.28482,0,0.42522
2604,0.28766,0.356579,0.806721,0.28796,0.28736,0,0.42468
2605,0.2883,0.356571,0.808536,0.2895,0.2871,0,0.4234
2606,0.2878,0.356562,0.807153,0.2864,0.2892,0,0.4244
2607,0.29007,0.356553,0.813539,0.28976,0.29038,0,0.41986
2608,0.28936,0.356544,0.811568,0.28856,0.29016,0,0.42128
2609,0.28929,0.356536,0.811391,0.28768,0.2909,0,0.42142
2610,0.28684,0.356527,0.804539,0.28906,0.28462,0,0.42632
2611,0.28723,0.356518,0.805653,0.28576,0.2887,0,0.42554
2612,0.28582,0.35651,0.801717,0.2868,0.28484,0,0.42836
2613,0.28835,0.356501,0.808834,0.28884,0.28786,0,0.4233
2614,0.28822,0.356492,0.808489,0.29136,0.28508,0,0.42356
2615,0.28696,0.356484,0.804974,0.28766,0.28626,0,0.42608
2616,0.28706,0.356475,0.805274,0.28574,0.28838,0,0.42588
2617,0.28957,0.356466,0.812335,0.29062,0.28852,0,0.42086
2618,0.28781,0.356458,0.807417,0.2875,0.28812,0,0.42438
2619,0.28919,0.356449,0.811308,0.2881,0.29028,0,0.42162
2620,0.2868,0.35644,0.804622,0.28646,0.28714,0,0.4264
2621,0.28912,0.356432,0.811151,0.28686,0.29138,0,0.42176
2622,0.28723,0.356423,0.805868,0.28878,0.28568,0,0.42554
2623,0.28614,0.356415,0.802829,0.28652,0.28576,0,0.42772
2624,0.28867,0.356406,0.809947,0.28956,0.28778,0,0.42266
2625,0.28853,0.356397,0.809574,0.28896,0.2881,0,0.42294
2626,0.28781,0.356389,0.807573,0.28658,0.28904,0,0.42438
2627,0.28876,0.35638,0.810259,0.28788,0.28964,0,0.42248
2628,0.28749,0.356371,0.806714,0.2899,0.28508,0,0.42502
2629,0.28834,0.356363,0.809119,0.2865,0.29018,0,0.42332
2630,0.28872,0.356354,0.810205,0.28764,0.2898,0,0.42256
2631,0.28618,0.356346,0.803097,0.28644,0.28592,0,0.42764
2632,0.28795,0.356337,0.808083,0.28726,0.28864,0,0.4241
2633,0.28978,0.356328,0.813238,0.29204,0.28752,0,0.42044
2634,0.28712,0.35632,0.805793,0.28518,0.28906,0,0.42576
2635,0.28684,0.356311,0.805026,0.28996,0.28372,0,0.42632
2636,0.28964,0.356303,0.812904,0.28902,0.29026,0,0.42072
2637,0.28799,0.356294,0.808293,0.28416,0.29182,0,0.42402
2638,0.28803,0.356286,0.808425,0.28918,0.28688,0,0.42394
2639,0.289,0.356277,0.811167,0.28892,0.28908,0,0.422
2640,0.28682,0.356268,0.805067,0.2852,0.28844,0,0.42636
2641,0.28849,0.35626,0.809774,0.29006,0.28692,0,0.42302
2642,0.28795,0.356251,0.808278,0.29042,0.28548,0,0.4241
2643,0.28864,0.356243,0.810234,0.28542,0.29186,0,0.42272
2644,0.2857,0.356234,0.802001,0.2873,0.2841,0,0.4286
2645,0.28678,0.356226,0.805052,0.28638,0.28718,0,0.42644
2646,0.2887,0.356217,0.810461,0.28838,0.28902,0,0.4226
2647,0.28654,0.356209,0.804416,0.28702,0.28606,0,0.42692
2648,0.28838,0.3562,0.809601,0.28926,0.2875,0,0.42324
2649,0.28793,0.356191,0.808357,0.28428,0.29158,0,0.42414
2650,0.28778,0.356183,0.807956,0.2847,0.29086,0,0.42444
2651,0.287,0.356174,0.805785,0.28908,0.28492,0,0.426
2652,0.28831,0.356166,0.809482,0.28934,0.28728,0,0.42338
2653,0.28668,0.356157,0.804925,0.28666,0.2867,0,0.42664
2654,0.28562,0.356149,0.801968,0.28408,0.28716,0,0.42876
2655,0.28643,0.35614,0.804262,0.28686,0.286,0,0.42714
2656,0.2878,0.356132,0.808128,0.28844,0.28716,0,0.4244
2657,0.28725,0.356123,0.806603,0.28772,0.28678,0,0.4255
2658,0.28699,0.356115,0.805892,0.28974,0.28424,0,0.42602
2659,0.287,0.356106,0.805939,0.28708,0.28692,0,0.426
2660,0.28828,0.356098,0.809553,0.2873,0.28926,0,0.42344
2661,0.28647,0.356089,0.804489,0.28922,0.28372,0,0.42706
2662,0.28562,0.356081,0.802121,0.28926,0.28198,0,0.42876
2663,0.28666,0.356072,0.805061,0.28712,0.2862,0,0.42668
2664,0.28628,0.356064,0.804013,0.2832,0.28936,0,0.42744
2665,0.28745,0.356055,0.807318,0.28746,0.28744,0,0.4251
2666,0.28545,0.356047,0.80172,0.28124,0.28966,0,0.4291
2667,0.28839,0.356039,0.809997,0.28948,0.2873,0,0.42322
2668,0.2884,0.35603,0.810044,0.2895,0.2873,0,0.4232
2669,0.28677,0.356022,0.805485,0.2877,0.28584,0,0.42646
2670,0.28802,0.356013,0.809015,0.28862,0.28742,0,0.42396
2671,0.28632,0.356005,0.804259,0.28764,0.285,0,0.42736
2672,0.28608,0.355996,0.803604,0.28462,0.28754,0,0.42784
2673,0.28626,0.355988,0.804129,0.28524,0.28728,0,0.42748
2674,0.28738,0.355979,0.807294,0.2862,0.28856,0,0.42524
2675,0.28559,0.355971,0.802285,0.2891,0.28208,0,0.42882
2676,0.28813,0.355963,0.809439,0.28616,0.2901,0,0.42374
2677,0.28684,0.355954,0.805834,0.2867,0.28698,0,0.42632
2678,0.28659,0.355946,0.805151,0.2888,0.28438,0,0.42682
2679,0.28646,0.355937,0.804805,0.28734,0.28558,0,0.42708
2680,0.28667,0.355929,0.805414,0.28788,0.28546,0,0.42666
2681,0.28664,0.35592,0.805348,0.28788,0.2854,0,0.42672
2682,0.28788,0.355912,0.808852,0.2903,0.28546,0,0.42424
2683,0.28914,0.355904,0.812411,0.28972,0.28856,0,0.42172
2684,0.28765,0.355895,0.808243,0.29056,0.28474,0,0.4247
2685,0.28458,0.355887,0.799636,0.28558,0.28358,0,0.43084
2686,0.28614,0.355878,0.804039,0.28716,0.28512,0,0.42772
2687,0.28744,0.35587,0.807711,0.28622,0.28866,0,0.42512
2688,0.28608,0.355862,0.803908,0.28506,0.2871,0,0.42784
2689,0.2875,0.355853,0.807917,0.2868,0.2882,0,0.425
2690,0.28897,0.355845,0.812067,0.2905,0.28744,0,0.42206
2691,0.28679,0.355837,0.80596,0.28746,0.28612,0,0.42642
2692,0.2861,0.355828,0.80404,0.2884,0.2838,0,0.4278
2693,0.28633,0.35582,0.804705,0.28744,0.28522,0,0.42734
2694,0.28744,0.355811,0.807844,0.28658,0.2883,0,0.42512
2695,0.28607,0.355803,0.804012,0.28742,0.28472,0,0.42786
2696,0.28679,0.355795,0.806055,0.28564,0.28794,0,0.42642
2697,0.28836,0.355786,0.810486,0.2875,0.28922,0,0.42328
2698,0.286,0.355778,0.803872,0.28472,0.28728,0,0.428
2699,0.28429,0.35577,0.799084,0.28264,0.28594,0,0.43142
2700,0.28667,0.355761,0.805793,0.28622,0.28712,0,0.42666
2701,0.28805,0.355753,0.809691,0.28672,0.28938,0,0.4239
2702,0.28729,0.355745,0.807574,0.29058,0.284,0,0.42542
2703,0.28547,0.355736,0.802476,0.2855,0.28544,0,0.42906
2704,0.28455,0.355728,0.799909,0.28452,0.28458,0,0.4309
2705,0.28412,0.35572,0.798719,0.28526,0.28298,0,0.43176
2706,0.28789,0.355711,0.809336,0.2876,0.28818,0,0.42422
2707,0.28606,0.355703,0.80421,0.2877,0.28442,0,0.42788
2708,0.28677,0.355695,0.806225,0.28814,0.2854,0,0.42646
2709,0.28706,0.355686,0.807059,0.28546,0.28866,0,0.42588
2710,0.28787,0.355678,0.809355,0.28712,0.28862,0,0.42426
2711,0.28563,0.35567,0.803076,0.28502,0.28624,0,0.42874
2712,0.28648,0.355662,0.805485,0.28602,0.28694,0,0.42704
2713,0.28693,0.355653,0.806769,0.28708,0.28678,0,0.42614
2714,0.28631,0.355645,0.805044,0.28602,0.2866,0,0.42738
2715,0.28608,0.355637,0.804416,0.286,0.28616,0,0.42784
2716,0.28708,0.355628,0.807247,0.28478,0.28938,0,0.42584
2717,0.28745,0.35562,0.808306,0.28672,0.28818,0,0.4251
2718,0.28833,0.355612,0.8108,0.2921,0.28456,0,0.42334
2719,0.28937,0.355604,0.813743,0.29032,0.28842,0,0.42126
2720,0.28904,0.355595,0.812834,0.28898,0.2891,0,0.42192
2721,0.28571,0.355587,0.803488,0.28606,0.28536,0,0.42858
2722,0.28669,0.355579,0.806263,0.28462,0.28876,0,0.42662
2723,0.28606,0.355571,0.80451,0.2844,0.28772,0,0.42788
2724,0.2861,0.355562,0.804641,0.28892,0.28328,0,0.4278
2725,0.28644,0.355554,0.805616,0.28748,0.2854,0,0.42712
2726,0.28695,0.355546,0.807069,0.28646,0.28744,0,0.4261
2727,0.2849,0.355538,0.801322,0.2878,0.282,0,0.4302
2728,0.28575,0.355529,0.803731,0.2851,0.2864,0,0.4285
2729,0.28778,0.355521,0.80946,0.28558,0.28998,0,0.42444
2730,0.28531,0.355513,0.802531,0.28516,0.28546,0,0.42938
2731,0.28745,0.355505,0.808569,0.2889,0.286,0,0.4251
2732,0.2885,0.355496,0.811541,0.2875,0.2895,0,0.423
2733,0.2858,0.355488,0.803965,0.28616,0.28544,0,0.4284
2734,0.28449,0.35548,0.800298,0.28532,0.28366,0,0.43102
2735,0.28635,0.355472,0.805549,0.2863,0.2864,0,0.4273
2736,0.28635,0.355464,0.805568,0.28586,0.28684,0,0.4273
2737,0.28901,0.355455,0.81307,0.28634,0.29168,0,0.42198
2738,0.28567,0.355447,0.803692,0.28518,0.28616,0,0.42866
2739,0.2862,0.355439,0.805202,0.2826,0.2898,0,0.4276
2740,0.2868,0.355431,0.806908,0.29106,0.28254,0,0.4264
2741,0.28477,0.355423,0.801215,0.2872,0.28234,0,0.43046
2742,0.28629,0.355414,0.805511,0.287,0.28558,0,0.42742
2743,0.28668,0.355406,0.806626,0.28708,0.28628,0,0.42664
2744,0.28712,0.355398,0.807883,0.28876,0.28548,0,0.42576
2745,0.28686,0.35539,0.80717,0.28628,0.28744,0,0.42628
2746,0.28721,0.355382,0.808173,0.2861,0.28832,0,0.42558
2747,0.28548,0.355373,0.803324,0.28298,0.28798,0,0.42904
2748,0.28871,0.355365,0.812432,0.28788,0.28954,0,0.42258
2749,0.2889,0.355357,0.812985,0.29134,0.28646,0,0.4222
2750,0.28783,0.355349,0.809992,0.28502,0.29064,0,0.42434
2751,0.28723,0.355341,0.808323,0.28914,0.28532,0,0.42554
2752,0.28839,0.355333,0.811606,0.28648,0.2903,0,0.42322
2753,0.28814,0.355325,0.810921,0.28708,0.2892,0,0.42372
2754,0.28513,0.355316,0.802468,0.28614,0.28412,0,0.42974
2755,0.28623,0.355308,0.805582,0.2847,0.28776,0,0.42754
2756,0.28738,0.3553,0.808837,0.28816,0.2866,0,0.42524
2757,0.28768,0.355292,0.8097,0.2888,0.28656,0,0.42464
2758,0.28578,0.355284,0.804371,0.28666,0.2849,0,0.42844
2759,0.28465,0.355276,0.801209,0.2842,0.2851,0,0.4307
2760,0.2849,0.355268,0.801931,0.28068,0.28912,0,0.4302
2761,0.28687,0.355259,0.807494,0.28624,0.2875,0,0.42626
2762,0.28611,0.355251,0.805373,0.2884,0.28382,0,0.42778
2763,0.28633,0.355243,0.806011,0.28512,0.28754,0,0.42734
2764,0.2868,0.355235,0.807353,0.28622,0.28738,0,0.4264
2765,0.28729,0.355227,0.80875,0.28668,0.2879,0,0.42542
2766,0.28575,0.355219,0.804434,0.28254,0.28896,0,0.4285
2767,0.28619,0.355211,0.805691,0.2839,0.28848,0,0.42762
2768,0.28733,0.355203,0.808918,0.28352,0.29114,0,0.42534
2769,0.2859,0.355195,0.804911,0.2829,0.2889,0,0.4282
2770,0.28679,0.355187,0.807435,0.28338,0.2902,0,0.42642
2771,0.28472,0.355178,0.801625,0.28282,0.28662,0,0.43056
2772,0.28575,0.35517,0.804544,0.28512,0.28638,0,0.4285
2773,0.28756,0.355162,0.809658,0.28626,0.28886,0,0.42488
2774,0.28668,0.355154,0.807199,0.2871,0.28626,0,0.42664
2775,0.28425,0.355146,0.800375,0.28408,0.28442,0,0.4315
2776,0.28787,0.355138,0.810586,0.28876,0.28698,0,0.42426
2777,0.28553,0.35513,0.804015,0.28188,0.28918,0,0.42894
2778,0.28712,0.355122,0.808511,0.28806,0.28618,0,0.42576
2779,0.28702,0.355114,0.808248,0.28648,0.28756,0,0.42596
2780,0.28675,0.355106,0.807506,0.28588,0.28762,0,0.4265
2781,0.28519,0.355098,0.803131,0.28414,0.28624,0,0.42962
2782,0.28539,0.35509,0.803712,0.28438,0.2864,0,0.42922
2783,0.28485,0.355082,0.80221,0.2844,0.2853,0,0.4303
2784,0.28504,0.355074,0.802763,0.28414,0.28594,0,0.42992
2785,0.28573,0.355066,0.804725,0.28608,0.28538,0,0.42854
2786,0.28675,0.355058,0.807616,0.28562,0.28788,0,0.4265
2787,0.28651,0.35505,0.806958,0.2853,0.28772,0,0.42698
2788,0.28578,0.355041,0.80492,0.28726,0.2843,0,0.42844
2789,0.28535,0.355033,0.803727,0.28762,0.28308,0,0.4293
2790,0.2874,0.355025,0.809519,0.28676,0.28804,0,0.4252
2791,0.28593,0.355017,0.805397,0.2865,0.28536,0,0.42814
2792,0.28428,0.355009,0.800768,0.2837,0.28486,0,0.43144
2793,0.28664,0.355001,0.807433,0.28928,0.284,0,0.42672
2794,0.28573,0.354993,0.804888,0.28708,0.28438,0,0.42854
2795,0.28669,0.354985,0.807611,0.28716,0.28622,0,0.42662
2796,0.28643,0.354977,0.806896,0.2865,0.28636,0,0.42714
2797,0.28607,0.354969,0.805901,0.28538,0.28676,0,0.42786
2798,0.28471,0.354961,0.802087,0.28334,0.28608,0,0.43058
2799,0.28494,0.354953,0.802753,0.28568,0.2842,0,0.43012
2800,0.28575,0.354945,0.805053,0.28544,0.28606,0,0.4285
2801,0.28733,0.354937,0.809523,0.28462,0.29004,0,0.42534
2802,0.28702,0.354929,0.808668,0.29032,0.28372,0,0.42596
2803,0.28467,0.354921,0.802065,0.28414,0.2852,0,0.43066
2804,0.28508,0.354913,0.803238,0.28524,0.28492,0,0.42984
2805,0.28636,0.354906,0.806863,0.28622,0.2865,0,0.42728
2806,0.28421,0.354898,0.800823,0.28316,0.28526,0,0.43158
2807,0.28501,0.35489,0.803095,0.2825,0.28752,0,0.42998
2808,0.28587,0.354882,0.805536,0.2846,0.28714,0,0.42826
2809,0.28793,0.354874,0.811359,0.2857,0.29016,0,0.42414
2810,0.28714,0.354866,0.809151,0.28638,0.2879,0,0.42572
2811,0.28898,0.354858,0.814354,0.29118,0.28678,0,0.42204
2812,0.28542,0.35485,0.80434,0.28444,0.2864,0,0.42916
2813,0.28474,0.354842,0.802442,0.28608,0.2834,0,0.43052
2814,0.28861,0.354834,0.813366,0.28528,0.29194,0,0.42278
2815,0.28435,0.354826,0.801379,0.28272,0.28598,0,0.4313
2816,0.28525,0.354818,0.803933,0.2882,0.2823,0,0.4295
2817,0.28492,0.35481,0.803021,0.28564,0.2842,0,0.43016
2818,0.2856,0.354802,0.804956,0.28298,0.28822,0,0.4288
2819,0.28413,0.354794,0.80083,0.28548,0.28278,0,0.43174
2820,0.28493,0.354786,0.803103,0.28648,0.28338,0,0.43014
2821,0.28566,0.354778,0.805179,0.2861,0.28522,0,0.42868
2822,0.28675,0.354771,0.808269,0.28876,0.28474,0,0.4265
2823,0.28509,0.354763,0.803608,0.2858,0.28438,0,0.42982
2824,0.28502,0.354755,0.803428,0.2859,0.28414,0,0.42996
2825,0.28689,0.354747,0.808718,0.28746,0.28632,0,0.42622
2826,0.2857,0.354739,0.805381,0.28678,0.28462,0,0.4286
2827,0.28658,0.354731,0.80788,0.28776,0.2854,0,0.42684
2828,0.28622,0.354723,0.806883,0.28518,0.28726,0,0.42756
2829,0.28439,0.354715,0.801742,0.2856,0.28318,0,0.43122
2830,0.28675,0.354707,0.808413,0.28718,0.28632,0,0.4265
2831,0.28506,0.354699,0.803666,0.2818,0.28832,0,0.42988
2832,0.28644,0.354692,0.807575,0.28612,0.28676,0,0.42712
2833,0.28451,0.354684,0.802151,0.2877,0.28132,0,0.43098
2834,0.28637,0.354676,0.807413,0.28582,0.28692,0,0.42726
2835,0.28594,0.354668,0.806219,0.28636,0.28552,0,0.42812
2836,0.28436,0.35466,0.801782,0.28368,0.28504,0,0.43128
2837,0.28705,0.354652,0.809384,0.28506,0.28904,0,0.4259
2838,0.28722,0.354644,0.809882,0.28864,0.2858,0,0.42556
2839,0.28562,0.354637,0.805388,0.28794,0.2833,0,0.42876
2840,0.28727,0.354629,0.810059,0.2831,0.29144,0,0.42546
2841,0.28564,0.354621,0.80548,0.28822,0.28306,0,0.42872
2842,0.28439,0.354613,0.801973,0.28498,0.2838,0,0.43122
2843,0.28473,0.354605,0.802949,0.28194,0.28752,0,0.43054
2844,0.2849,0.354597,0.803447,0.28494,0.28486,0,0.4302
2845,0.28559,0.354589,0.80541,0.28464,0.28654,0,0.42882
2846,0.28569,0.354582,0.80571,0.28598,0.2854,0,0.42862
2847,0.28837,0.354574,0.813286,0.28866,0.28808,0,0.42326
2848,0.28494,0.354566,0.80363,0.28502,0.28486,0,0.43012
2849,0.28662,0.354558,0.808386,0.2854,0.28784,0,0.42676
2850,0.28569,0.35455,0.805781,0.28592,0.28546,0,0.42862
2851,0.28528,0.354543,0.804643,0.2857,0.28486,0,0.42944
2852,0.28566,0.354535,0.805732,0.28758,0.28374,0,0.42868
2853,0.28422,0.354527,0.801688,0.28678,0.28166,0,0.43156
2854,0.28587,0.354519,0.80636,0.2866,0.28514,0,0.42826
2855,0.28519,0.354511,0.80446,0.28582,0.28456,0,0.42962
2856,0.28599,0.354503,0.806734,0.28516,0.28682,0,0.42802
2857,0.2865,0.354496,0.80819,0.28192,0.29108,0,0.427
2858,0.28585,0.354488,0.806375,0.28692,0.28478,0,0.4283
2859,0.28605,0.35448,0.806956,0.28708,0.28502,0,0.4279
2860,0.28594,0.354472,0.806664,0.28604,0.28584,0,0.42812
2861,0.2844,0.354465,0.802337,0.28572,0.28308,0,0.4312
2862,0.28439,0.354457,0.802326,0.28326,0.28552,0,0.43122
2863,0.28642,0.354449,0.808071,0.28916,0.28368,0,0.42716
2864,0.28811,0.354441,0.812857,0.2861,0.29012,0,0.42378
2865,0.28589,0.354433,0.806611,0.28594,0.28584,0,0.42822
2866,0.28637,0.354426,0.807983,0.28464,0.2881,0,0.42726
2867,0.28505,0.354418,0.804277,0.28374,0.28636,0,0.4299
2868,0.28532,0.35441,0.805056,0.28536,0.28528,0,0.42936
2869,0.28595,0.354402,0.806851,0.2878,0.2841,0,0.4281
2870,0.28449,0.354395,0.802749,0.28318,0.2858,0,0.43102
2871,0.2857,0.354387,0.806181,0.28384,0.28756,0,0.4286
2872,0.28532,0.354379,0.805127,0.28562,0.28502,0,0.42936
2873,0.28504,0.354371,0.804354,0.28252,0.28756,0,0.42992
2874,0.28588,0.354364,0.806742,0.28658,0.28518,0,0.42824
2875,0.28484,0.354356,0.803825,0.28686,0.28282,0,0.43032
2876,0.2851,0.354348,0.804576,0.28554,0.28466,0,0.4298
2877,0.28574,0.35434,0.8064,0.28418,0.2873,0,0.42852
2878,0.2841,0.354333,0.801789,0.28254,0.28566,0,0.4318
2879,0.2844,0.354325,0.802653,0.28296,0.28584,0,0.4312
2880,0.28648,0.354317,0.808541,0.28824,0.28472,0,0.42704
2881,0.28773,0.354309,0.812087,0.28684,0.28862,0,0.42454
2882,0.28532,0.354302,0.805302,0.28716,0.28348,0,0.42936
2883,0.28414,0.354294,0.801989,0.28586,0.28242,0,0.43172
2884,0.2843,0.354286,0.802458,0.28522,0.28338,0,0.4314
2885,0.28538,0.354279,0.805524,0.28694,0.28382,0,0.42924
2886,0.28567,0.354271,0.80636,0.2867,0.28464,0,0.42866
2887,0.28542,0.354263,0.805672,0.28776,0.28308,0,0.42916
2888,0.28456,0.354256,0.803262,0.28218,0.28694,0,0.43088
2889,0.28438,0.354248,0.802771,0.28526,0.2835,0,0.43124
2890,0.28438,0.35424,0.802789,0.28096,0.2878,0,0.43124
2891,0.28588,0.354232,0.807041,0.28634,0.28542,0,0.42824
2892,0.28513,0.354225,0.804941,0.28494,0.28532,0,0.42974
2893,0.28577,0.354217,0.806765,0.28972,0.28182,0,0.42846
2894,0.28317,0.354209,0.799442,0.2859,0.28044,0,0.43366
2895,0.28427,0.354202,0.802565,0.28632,0.28222,0,0.43146
2896,0.2861,0.354194,0.807749,0.28594,0.28626,0,0.4278
2897,0.28587,0.354186,0.807117,0.28902,0.28272,0,0.42826
2898,0.28544,0.354179,0.805921,0.28286,0.28802,0,0.42912
2899,0.28376,0.354171,0.801195,0.28336,0.28416,0,0.43248
2900,0.28558,0.354163,0.806351,0.28682,0.28434,0,0.42884
2901,0.28632,0.354156,0.808458,0.2893,0.28334,0,0.42736
2902,0.28404,0.354148,0.802037,0.28376,0.28432,0,0.43192
2903,0.28456,0.35414,0.803523,0.28198,0.28714,0,0.43088
2904,0.28407,0.354133,0.802157,0.28398,0.28416,0,0.43186
2905,0.28656,0.354125,0.809205,0.28534,0.28778,0,0.42688
2906,0.28639,0.354117,0.808743,0.28918,0.2836,0,0.42722
2907,0.28494,0.35411,0.804666,0.28392,0.28596,0,0.43012
2908,0.28416,0.354102,0.80248,0.28728,0.28104,0,0.43168
2909,0.28549,0.354095,0.806254,0.28296,0.28802,0,0.42902
2910,0.28461,0.354087,0.803786,0.28602,0.2832,0,0.43078
2911,0.28566,0.354079,0.806768,0.28712,0.2842,0,0.42868
2912,0.28562,0.354072,0.806673,0.28842,0.28282,0,0.42876
2913,0.2854,0.354064,0.806069,0.28392,0.28688,0,0.4292
2914,0.28736,0.354056,0.811622,0.2893,0.28542,0,0.42528
2915,0.28545,0.354049,0.806245,0.28728,0.28362,0,0.4291
2916,0.2847,0.354041,0.804144,0.28178,0.28762,0,0.4306
2917,0.28668,0.354034,0.809754,0.28812,0.28524,0,0.42664
2918,0.28395,0.354026,0.80206,0.28346,0.28444,0,0.4321
2919,0.28427,0.354018,0.802981,0.28538,0.28316,0,0.43146
2920,0.28754,0.354011,0.812235,0.29184,0.28324,0,0.42492
2921,0.28741,0.354003,0.811885,0.2847,0.29012,0,0.42518
2922,0.28408,0.353996,0.802496,0.28278,0.28538,0,0.43184
2923,0.28673,0.353988,0.809999,0.28522,0.28824,0,0.42654
2924,0.28704,0.35398,0.810892,0.2853,0.28878,0,0.42592
2925,0.28645,0.353973,0.809243,0.28624,0.28666,0,0.4271
2926,0.28578,0.353965,0.807367,0.28626,0.2853,0,0.42844
2927,0.28529,0.353958,0.806,0.28532,0.28526,0,0.42942
2928,0.28534,0.35395,0.806159,0.28518,0.2855,0,0.42932
2929,0.28444,0.353943,0.803633,0.2841,0.28478,0,0.43112
2930,0.28522,0.353935,0.805854,0.28624,0.2842,0,0.42956
2931,0.28538,0.353927,0.806323,0.28568,0.28508,0,0.42924
2932,0.28504,0.35392,0.80538,0.287,0.28308,0,0.42992
2933,0.28434,0.353912,0.803419,0.28474,0.28394,0,0.43132
2934,0.28432,0.353905,0.80338,0.2828,0.28584,0,0.43136
2935,0.28381,0.353897,0.801956,0.2844,0.28322,0,0.43238
2936,0.28424,0.35389,0.803188,0.28528,0.2832,0,0.43152
2937,0.28551,0.353882,0.806794,0.2858,0.28522,0,0.42898
2938,0.28474,0.353875,0.804635,0.28578,0.2837,0,0.43052
2939,0.28479,0.353867,0.804794,0.28336,0.28622,0,0.43042
2940,0.28496,0.35386,0.805291,0.28288,0.28704,0,0.43008
2941,0.28399,0.353852,0.802567,0.2845,0.28348,0,0.43202
2942,0.28734,0.353844,0.812052,0.28824,0.28644,0,0.42532
2943,0.28607,0.353837,0.80848,0.28254,0.2896,0,0.42786
2944,0.28345,0.353829,0.801092,0.28258,0.28432,0,0.4331
2945,0.28592,0.353822,0.80809,0.28762,0.28422,0,0.42816
2946,0.28516,0.353814,0.805959,0.28626,0.28406,0,0.42968
2947,0.28305,0.353807,0.800013,0.2854,0.2807,0,0.4339
2948,0.28657,0.353799,0.809979,0.28666,0.28648,0,0.42686
2949,0.28484,0.353792,0.805106,0.2855,0.28418,0,0.43032
2950,0.28558,0.353784,0.807215,0.28538,0.28578,0,0.42884
2951,0.28538,0.353777,0.806667,0.2855,0.28526,0,0.42924
2952,0.28396,0.353769,0.80267,0.28362,0.2843,0,0.43208
2953,0.28587,0.353762,0.808086,0.28446,0.28728,0,0.42826
2954,0.28561,0.353754,0.807368,0.28684,0.28438,0,0.42878
