n,probability,1/sqrt(ln(n)),ratio
6211,0.26703,0.33837,0.789166
6212,0.27303,0.338367,0.806906
6213,0.27024,0.338363,0.798668
6214,0.26779,0.33836,0.791434
6215,0.26813,0.338357,0.792446
6216,0.27197,0.338354,0.803803
6217,0.26824,0.338351,0.792786
6218,0.26967,0.338348,0.79702
6219,0.26997,0.338345,0.797914
6220,0.269,0.338342,0.795054
6221,0.2708,0.338339,0.800382
6222,0.27255,0.338335,0.805561
6223,0.26764,0.338332,0.791057
6224,0.26836,0.338329,0.793192
6225,0.2681,0.338326,0.792431
6226,0.26764,0.338323,0.791078
6227,0.26608,0.33832,0.786475
6228,0.26824,0.338317,0.792866
6229,0.26851,0.338314,0.793672
6230,0.27049,0.338311,0.799532
6231,0.26935,0.338307,0.796169
6232,0.26799,0.338304,0.792157
6233,0.2666,0.338301,0.788055
6234,0.26985,0.338298,0.797669
6235,0.2663,0.338295,0.787183
6236,0.26748,0.338292,0.790678
6237,0.26802,0.338289,0.792282
6238,0.26909,0.338286,0.795452
6239,0.26874,0.338283,0.794424
6240,0.26986,0.33828,0.797743
6241,0.26687,0.338276,0.788911
6242,0.26901,0.338273,0.795245
6243,0.27076,0.33827,0.800425
6244,0.26897,0.338267,0.795141
6245,0.26678,0.338264,0.788674
6246,0.2693,0.338261,0.796131
6247,0.26989,0.338258,0.797883
6248,0.2695,0.338255,0.796737
6249,0.26976,0.338252,0.797513
6250,0.26819,0.338249,0.792879
6251,0.26765,0.338245,0.791289
6252,0.26501,0.338242,0.783492
6253,0.2698,0.338239,0.79766
6254,0.27089,0.338236,0.80089
6255,0.2686,0.338233,0.794127
6256,0.26914,0.33823,0.795731
6257,0.26702,0.338227,0.78947
6258,0.26747,0.338224,0.790808
6259,0.27077,0.338221,0.800572
6260,0.26632,0.338218,0.787422
6261,0.27061,0.338215,0.800114
6262,0.27266,0.338211,0.806182
6263,0.26788,0.338208,0.792056
6264,0.26859,0.338205,0.794163
6265,0.26837,0.338202,0.793519
6266,0.26827,0.338199,0.793231
6267,0.26867,0.338196,0.794421
6268,0.26888,0.338193,0.795049
6269,0.27065,0.33819,0.80029
6270,0.26981,0.338187,0.797814
6271,0.26854,0.338184,0.794066
6272,0.26841,0.338181,0.793688
6273,0.27004,0.338177,0.798516
6274,0.26819,0.338174,0.793052
6275,0.27125,0.338171,0.802108
6276,0.26865,0.338168,0.794427
6277,0.26961,0.338165,0.797273
6278,0.27031,0.338162,0.79935
6279,0.26939,0.338159,0.796637
6280,0.27101,0.338156,0.801435
6281,0.27184,0.338153,0.803897
6282,0.26808,0.33815,0.792785
6283,0.26818,0.338147,0.793088
6284,0.26909,0.338144,0.795786
6285,0.26734,0.338141,0.790618
6286,0.26933,0.338137,0.79651
6287,0.26781,0.338134,0.792022
6288,0.27136,0.338131,0.802528
6289,0.27057,0.338128,0.800199
6290,0.26884,0.338125,0.79509
6291,0.26846,0.338122,0.793974
6292,0.26815,0.338119,0.793064
6293,0.26918,0.338116,0.796117
6294,0.2711,0.338113,0.801803
6295,0.26868,0.33811,0.794653
6296,0.27038,0.338107,0.799688
6297,0.26861,0.338104,0.794461
6298,0.26708,0.338101,0.789942
6299,0.2687,0.338098,0.794741
6300,0.26669,0.338094,0.788803
6301,0.26688,0.338091,0.789372
6302,0.26969,0.338088,0.797691
6303,0.26998,0.338085,0.798556
6304,0.26848,0.338082,0.794126
6305,0.26825,0.338079,0.793453
6306,0.26753,0.338076,0.791331
6307,0.26919,0.338073,0.796248
6308,0.2693,0.33807,0.796581
6309,0.26927,0.338067,0.796499
6310,0.26814,0.338064,0.793164
6311,0.26978,0.338061,0.798022
6312,0.26849,0.338058,0.794214
6313,0.27042,0.338055,0.79993
6314,0.26884,0.338052,0.795263
6315,0.26569,0.338049,0.785952
6316,0.2696,0.338045,0.797526
6317,0.26769,0.338042,0.791883
6318,0.26913,0.338039,0.79615
6319,0.2683,0.338036,0.793702
6320,0.26603,0.338033,0.786994
6321,0.26937,0.33803,0.796882
6322,0.26802,0.338027,0.792895
6323,0.26633,0.338024,0.787903
6324,0.26984,0.338021,0.798294
6325,0.27077,0.338018,0.801052
6326,0.26809,0.338015,0.793131
6327,0.2689,0.338012,0.795534
6328,0.26825,0.338009,0.793618
6329,0.26878,0.338006,0.795194
6330,0.2679,0.338003,0.792597
6331,0.26984,0.338,0.798344
6332,0.26822,0.337997,0.793558
6333,0.26717,0.337994,0.790459
6334,0.26717,0.33799,0.790466
6335,0.26633,0.337987,0.787988
6336,0.26825,0.337984,0.793676
6337,0.26742,0.337981,0.791227
6338,0.26891,0.337978,0.795643
6339,0.26762,0.337975,0.791833
6340,0.26865,0.337972,0.794888
6341,0.2678,0.337969,0.79238
6342,0.26865,0.337966,0.794902
6343,0.27002,0.337963,0.798963
6344,0.26648,0.33796,0.788496
6345,0.26836,0.337957,0.794066
6346,0.26775,0.337954,0.792268
6347,0.26665,0.337951,0.78902
6348,0.26955,0.337948,0.797608
6349,0.26847,0.337945,0.79442
6350,0.26894,0.337942,0.795818
6351,0.2677,0.337939,0.792155
6352,0.2683,0.337936,0.793938
6353,0.26874,0.337933,0.795247
6354,0.26849,0.33793,0.794514
6355,0.26887,0.337927,0.795646
6356,0.26641,0.337924,0.788374
6357,0.26659,0.337921,0.788913
6358,0.26702,0.337918,0.790193
6359,0.26892,0.337914,0.795823
6360,0.26726,0.337911,0.790917
6361,0.26804,0.337908,0.793233
6362,0.26651,0.337905,0.788712
6363,0.26816,0.337902,0.793602
6364,0.26565,0.337899,0.786181
6365,0.2679,0.337896,0.792847
6366,0.26702,0.337893,0.79025
6367,0.26975,0.33789,0.798336
6368,0.26931,0.337887,0.797041
6369,0.26914,0.337884,0.796545
6370,0.26688,0.337881,0.789864
6371,0.2667,0.337878,0.789338
6372,0.26906,0.337875,0.79633
6373,0.26924,0.337872,0.79687
6374,0.26656,0.337869,0.788945
6375,0.27065,0.337866,0.801057
6376,0.26682,0.337863,0.789728
6377,0.26929,0.33786,0.797046
6378,0.26991,0.337857,0.798888
6379,0.2692,0.337854,0.796794
6380,0.26775,0.337851,0.792509
6381,0.26723,0.337848,0.790977
6382,0.26885,0.337845,0.79578
6383,0.26927,0.337842,0.79703
6384,0.2693,0.337839,0.797126
6385,0.26794,0.337836,0.793107
6386,0.26719,0.337833,0.790894
6387,0.26845,0.33783,0.794631
6388,0.26785,0.337827,0.792862
6389,0.26677,0.337824,0.789672
6390,0.26945,0.337821,0.797612
6391,0.26984,0.337818,0.798774
6392,0.26704,0.337815,0.790493
6393,0.26718,0.337812,0.790914
6394,0.26892,0.337809,0.796072
6395,0.2711,0.337806,0.802533
6396,0.26807,0.337803,0.79357
6397,0.26878,0.3378,0.795679
6398,0.26849,0.337797,0.794827
6399,0.26898,0.337794,0.796285
6400,0.26768,0.337791,0.792444
6401,0.27072,0.337788,0.801451
6402,0.26804,0.337785,0.793524
6403,0.2654,0.337782,0.785715
6404,0.26646,0.337779,0.78886
6405,0.26911,0.337776,0.796713
6406,0.26875,0.337772,0.795654
6407,0.26757,0.337769,0.792167
6408,0.26794,0.337766,0.79327
6409,0.26927,0.337763,0.797215
6410,0.26877,0.33776,0.795741
6411,0.26895,0.337757,0.796281
6412,0.26671,0.337754,0.789656
6413,0.26874,0.337751,0.795674
6414,0.27039,0.337748,0.800566
6415,0.26674,0.337745,0.789766
6416,0.26681,0.337742,0.789981
6417,0.26843,0.337739,0.794784
6418,0.26907,0.337736,0.796686
6419,0.26738,0.337733,0.791689
6420,0.26967,0.33773,0.798477
6421,0.26769,0.337727,0.792621
6422,0.26627,0.337724,0.788424
6423,0.26838,0.337721,0.794679
6424,0.2671,0.337718,0.790896
6425,0.26694,0.337715,0.790429
6426,0.26721,0.337712,0.791235
6427,0.26899,0.337709,0.796513
6428,0.26874,0.337706,0.79578
6429,0.26833,0.337703,0.794573
6430,0.26613,0.3377,0.788065
6431,0.26745,0.337697,0.791981
6432,0.26744,0.337694,0.791958
6433,0.26727,0.337691,0.791462
6434,0.26998,0.337688,0.799494
6435,0.26968,0.337685,0.798613
6436,0.26688,0.337683,0.790328
6437,0.26964,0.33768,0.798509
6438,0.26843,0.337677,0.794932
6439,0.27169,0.337674,0.804594
6440,0.27019,0.337671,0.800159
6441,0.26835,0.337668,0.794717
6442,0.26861,0.337665,0.795494
6443,0.26871,0.337662,0.795797
6444,0.26828,0.337659,0.79453
6445,0.26828,0.337656,0.794537
6446,0.26758,0.337653,0.792471
6447,0.26866,0.33765,0.795677
6448,0.26616,0.337647,0.78828
6449,0.26645,0.337644,0.789146
6450,0.26694,0.337641,0.790604
6451,0.26932,0.337638,0.79766
6452,0.26756,0.337635,0.792454
6453,0.26874,0.337632,0.795956
6454,0.26969,0.337629,0.798777
6455,0.26728,0.337626,0.791646
6456,0.26891,0.337623,0.796481
6457,0.26989,0.33762,0.79939
6458,0.26976,0.337617,0.799012
6459,0.26945,0.337614,0.798101
6460,0.26806,0.337611,0.793991
6461,0.26703,0.337608,0.790947
6462,0.26918,0.337605,0.797323
6463,0.26832,0.337602,0.794782
6464,0.26814,0.337599,0.794256
6465,0.26789,0.337596,0.793522
6466,0.26823,0.337593,0.794537
6467,0.26974,0.33759,0.799016
6468,0.26771,0.337587,0.79301
6469,0.26883,0.337584,0.796335
6470,0.27013,0.337581,0.800193
6471,0.26957,0.337578,0.798541
6472,0.26918,0.337575,0.797393
6473,0.27092,0.337572,0.802554
6474,0.27006,0.337569,0.800014
6475,0.26537,0.337566,0.786127
6476,0.2689,0.337563,0.796591
6477,0.27064,0.33756,0.801753
6478,0.26801,0.337557,0.793969
6479,0.26664,0.337554,0.789917
6480,0.26886,0.337551,0.796501
6481,0.26718,0.337548,0.791531
6482,0.26813,0.337545,0.794352
6483,0.26535,0.337543,0.786123
6484,0.26682,0.33754,0.790485
6485,0.26779,0.337537,0.793366
6486,0.26877,0.337534,0.796276
6487,0.26717,0.337531,0.791543
6488,0.26728,0.337528,0.791876
6489,0.26699,0.337525,0.791024
6490,0.27032,0.337522,0.800897
6491,0.26731,0.337519,0.791986
6492,0.26743,0.337516,0.792348
6493,0.26674,0.337513,0.790311
6494,0.26837,0.33751,0.795147
6495,0.26842,0.337507,0.795302
6496,0.2682,0.337504,0.794657
6497,0.26918,0.337501,0.797568
6498,0.27126,0.337498,0.803738
6499,0.26931,0.337495,0.797967
6500,0.26957,0.337492,0.798744
6501,0.26838,0.337489,0.795225
6502,0.26789,0.337486,0.79378
6503,0.26697,0.337483,0.791061
6504,0.26659,0.33748,0.789942
6505,0.26808,0.337477,0.794364
6506,0.27115,0.337474,0.803468
6507,0.26755,0.337471,0.792808
6508,0.26797,0.337469,0.794059
6509,0.26796,0.337466,0.794037
6510,0.26761,0.337463,0.793006
6511,0.26575,0.33746,0.787502
6512,0.26686,0.337457,0.790798
6513,0.26905,0.337454,0.797294
6514,0.26884,0.337451,0.796679
6515,0.26723,0.337448,0.791915
6516,0.26851,0.337445,0.795715
6517,0.26632,0.337442,0.789232
6518,0.26436,0.337439,0.78343
6519,0.26598,0.337436,0.788238
6520,0.26913,0.337433,0.79758
6521,0.26781,0.33743,0.793675
6522,0.27103,0.337427,0.803225
6523,0.26631,0.337424,0.789244
6524,0.26786,0.337421,0.793844
6525,0.26542,0.337418,0.78662
6526,0.26861,0.337415,0.796081
6527,0.2665,0.337413,0.789834
6528,0.26707,0.33741,0.791531
6529,0.26852,0.337407,0.795835
6530,0.26853,0.337404,0.795872
6531,0.26608,0.337401,0.788617
6532,0.26873,0.337398,0.796478
6533,0.26673,0.337395,0.790557
6534,0.26913,0.337392,0.797678
6535,0.26764,0.337389,0.793268
6536,0.26803,0.337386,0.794431
6537,0.26921,0.337383,0.797936
6538,0.26904,0.33738,0.797439
6539,0.2691,0.337377,0.797623
6540,0.26804,0.337374,0.794488
6541,0.26809,0.337371,0.794644
6542,0.26692,0.337368,0.791182
6543,0.27031,0.337365,0.801238
6544,0.26894,0.337363,0.797184
6545,0.26873,0.33736,0.796568
6546,0.2665,0.337357,0.789965
6547,0.2669,0.337354,0.791158
6548,0.26921,0.337351,0.798012
6549,0.26592,0.337348,0.788266
6550,0.26827,0.337345,0.795239
6551,0.26977,0.337342,0.799693
6552,0.26783,0.337339,0.793949
6553,0.26575,0.337336,0.78779
6554,0.26829,0.337333,0.795326
6555,0.26875,0.33733,0.796697
6556,0.2656,0.337327,0.787366
6557,0.26541,0.337324,0.786809
6558,0.27068,0.337322,0.802439
6559,0.26933,0.337319,0.798444
6560,0.26708,0.337316,0.791781
6561,0.26936,0.337313,0.798547
6562,0.27026,0.33731,0.801222
6563,0.26661,0.337307,0.790408
6564,0.26725,0.337304,0.792312
6565,0.2663,0.337301,0.789502
6566,0.26604,0.337298,0.788738
6567,0.2708,0.337295,0.802857
6568,0.26709,0.337292,0.791865
6569,0.26634,0.337289,0.789648
6570,0.26587,0.337286,0.788262
6571,0.26907,0.337284,0.797756
6572,0.26891,0.337281,0.797289
6573,0.26818,0.337278,0.795131
6574,0.26627,0.337275,0.789475
6575,0.26905,0.337272,0.797724
6576,0.26899,0.337269,0.797553
6577,0.267,0.337266,0.79166
6578,0.26648,0.337263,0.790125
6579,0.26648,0.33726,0.790132
6580,0.26769,0.337257,0.793726
6581,0.26763,0.337254,0.793555
6582,0.26676,0.337251,0.790982
6583,0.26995,0.337249,0.800448
6584,0.26931,0.337246,0.798557
6585,0.26902,0.337243,0.797704
6586,0.2666,0.33724,0.790535
6587,0.26913,0.337237,0.798044
6588,0.26725,0.337234,0.792476
6589,0.2693,0.337231,0.798562
6590,0.26789,0.337228,0.794388
6591,0.26984,0.337225,0.800177
6592,0.26641,0.337222,0.790013
6593,0.26765,0.337219,0.793697
6594,0.26848,0.337217,0.796165
6595,0.26842,0.337214,0.795994
6596,0.26643,0.337211,0.790099
6597,0.268,0.337208,0.794762
6598,0.26859,0.337205,0.796519
6599,0.26776,0.337202,0.794064
6600,0.26682,0.337199,0.791283
6601,0.26612,0.337196,0.789214
6602,0.26649,0.337193,0.790318
6603,0.26644,0.33719,0.790177
6604,0.26656,0.337187,0.790539
6605,0.26973,0.337185,0.799948
6606,0.26602,0.337182,0.788952
6607,0.2694,0.337179,0.798983
6608,0.26554,0.337176,0.787542
6609,0.2686,0.337173,0.796624
6610,0.26883,0.33717,0.797313
6611,0.26583,0.337167,0.788422
6612,0.26956,0.337164,0.799492
6613,0.26644,0.337161,0.790245
6614,0.26753,0.337158,0.793484
6615,0.26866,0.337156,0.796843
6616,0.26794,0.337153,0.794714
6617,0.2675,0.33715,0.793416
6618,0.26907,0.337147,0.798079
6619,0.26841,0.337144,0.796129
6620,0.26751,0.337141,0.793466
6621,0.26748,0.337138,0.793384
6622,0.26843,0.337135,0.796208
6623,0.26898,0.337132,0.797847
6624,0.26572,0.33713,0.788184
6625,0.27028,0.337127,0.801717
6626,0.26805,0.337124,0.795109
6627,0.26507,0.337121,0.786276
6628,0.26714,0.337118,0.792423
6629,0.26516,0.337115,0.786556
6630,0.26622,0.337112,0.789707
6631,0.26634,0.337109,0.79007
6632,0.2675,0.337106,0.793518
6633,0.26717,0.337104,0.792546
6634,0.26792,0.337101,0.794777
6635,0.26831,0.337098,0.795941
6636,0.26774,0.337095,0.794257
6637,0.26547,0.337092,0.78753
6638,0.26734,0.337089,0.793084
6639,0.26965,0.337086,0.799944
6640,0.26683,0.337083,0.791585
6641,0.26746,0.33708,0.79346
6642,0.26722,0.337078,0.792755
6643,0.26852,0.337075,0.796619
6644,0.27026,0.337072,0.801788
6645,0.26717,0.337069,0.792627
6646,0.26512,0.337066,0.786552
6647,0.26853,0.337063,0.796676
6648,0.26771,0.33706,0.79425
6649,0.2666,0.337057,0.790963
6650,0.26596,0.337055,0.789071
6651,0.26718,0.337052,0.792698
6652,0.26706,0.337049,0.792348
6653,0.26819,0.337046,0.795708
6654,0.26814,0.337043,0.795566
6655,0.26736,0.33704,0.793259
6656,0.26823,0.337037,0.795847
6657,0.26752,0.337034,0.793747
6658,0.26803,0.337031,0.795267
6659,0.27038,0.337029,0.802246
6660,0.2672,0.337026,0.792818
6661,0.268,0.337023,0.795198
6662,0.2683,0.33702,0.796095
6663,0.26578,0.337017,0.788625
6664,0.26576,0.337014,0.788572
6665,0.26614,0.337011,0.789706
6666,0.26757,0.337009,0.793956
6667,0.26925,0.337006,0.798948
6668,0.26669,0.337003,0.791358
6669,0.26817,0.337,0.795757
6670,0.26617,0.336997,0.789829
6671,0.26822,0.336994,0.795919
6672,0.26542,0.336991,0.787617
6673,0.27017,0.336988,0.801719
6674,0.27045,0.336986,0.802557
6675,0.26671,0.336983,0.791465
6676,0.26618,0.33698,0.789899
6677,0.26834,0.336977,0.796316
6678,0.26495,0.336974,0.786262
6679,0.26981,0.336971,0.800692
6680,0.26914,0.336968,0.79871
6681,0.26709,0.336965,0.792633
6682,0.26809,0.336963,0.795608
6683,0.26663,0.33696,0.791281
6684,0.26902,0.336957,0.798381
6685,0.26927,0.336954,0.79913
6686,0.26835,0.336951,0.796406
6687,0.26936,0.336948,0.79941
6688,0.26547,0.336945,0.787872
6689,0.27112,0.336943,0.804647
6690,0.26789,0.33694,0.795068
6691,0.26721,0.336937,0.793057
6692,0.26714,0.336934,0.792856
6693,0.26735,0.336931,0.793485
6694,0.26819,0.336928,0.795985
6695,0.26694,0.336925,0.792282
6696,0.26902,0.336923,0.798462
6697,0.267,0.33692,0.792474
6698,0.26603,0.336917,0.789601
6699,0.26855,0.336914,0.797088
6700,0.26577,0.336911,0.788843
6701,0.26709,0.336908,0.792768
6702,0.26708,0.336905,0.792745
6703,0.26705,0.336903,0.792662
6704,0.26802,0.3369,0.795548
6705,0.26492,0.336897,0.786353
6706,0.2662,0.336894,0.790159
6707,0.26876,0.336891,0.797765
6708,0.26821,0.336888,0.796139
6709,0.2651,0.336886,0.786914
6710,0.26715,0.336883,0.793006
6711,0.26739,0.33688,0.793725
6712,0.26797,0.336877,0.795454
6713,0.26469,0.336874,0.785724
6714,0.26729,0.336871,0.793448
6715,0.26928,0.336868,0.799363
6716,0.26753,0.336866,0.794174
6717,0.26465,0.336863,0.785632
6718,0.26612,0.33686,0.790002
6719,0.26861,0.336857,0.797401
6720,0.26725,0.336854,0.79337
6721,0.26914,0.336851,0.798987
6722,0.26861,0.336849,0.797421
6723,0.26354,0.336846,0.782376
6724,0.26653,0.336843,0.791259
6725,0.26796,0.33684,0.795511
6726,0.26544,0.336837,0.788037
6727,0.2666,0.336834,0.791487
6728,0.26756,0.336831,0.794344
6729,0.26727,0.336829,0.79349
6730,0.26705,0.336826,0.792843
6731,0.26735,0.336823,0.79374
6732,0.2669,0.33682,0.792411
6733,0.26582,0.336817,0.789211
6734,0.2673,0.336814,0.793612
6735,0.26871,0.336812,0.797805
6736,0.26712,0.336809,0.793091
6737,0.26805,0.336806,0.795859
6738,0.26809,0.336803,0.795984
6739,0.26514,0.3368,0.787232
6740,0.26812,0.336797,0.796087
6741,0.26689,0.336795,0.792441
6742,0.26547,0.336792,0.788232
6743,0.26936,0.336789,0.799789
6744,0.26813,0.336786,0.796143
6745,0.26697,0.336783,0.792706
6746,0.26618,0.33678,0.790367
6747,0.26721,0.336778,0.793432
6748,0.26915,0.336775,0.799199
6749,0.26896,0.336772,0.798641
6750,0.26626,0.336769,0.790631
6751,0.26531,0.336766,0.787816
6752,0.26871,0.336763,0.797919
6753,0.26695,0.336761,0.7927
6754,0.26635,0.336758,0.790925
6755,0.26741,0.336755,0.794079
6756,0.2644,0.336752,0.785147
6757,0.26713,0.336749,0.793261
6758,0.26969,0.336746,0.80087
6759,0.26692,0.336744,0.79265
6760,0.26958,0.336741,0.800556
6761,0.26569,0.336738,0.789011
6762,0.26916,0.336735,0.799322
6763,0.26426,0.336732,0.784778
6764,0.26844,0.33673,0.797198
6765,0.27023,0.336727,0.80252
6766,0.26836,0.336724,0.796973
6767,0.26605,0.336721,0.79012
6768,0.26766,0.336718,0.794908
6769,0.26664,0.336715,0.791885
6770,0.26758,0.336713,0.794684
6771,0.26743,0.33671,0.794245
6772,0.2681,0.336707,0.796241
6773,0.26784,0.336704,0.795476
6774,0.26656,0.336701,0.791681
6775,0.26633,0.336699,0.791004
6776,0.26706,0.336696,0.793179
6777,0.26601,0.336693,0.790067
6778,0.26726,0.33669,0.793786
6779,0.26744,0.336687,0.794328
6780,0.2684,0.336684,0.797186
6781,0.26903,0.336682,0.799063
6782,0.26961,0.336679,0.800793
6783,0.26658,0.336676,0.7918
6784,0.26741,0.336673,0.794272
6785,0.26731,0.33667,0.793981
6786,0.26571,0.336668,0.789235
6787,0.26736,0.336665,0.794143
6788,0.26765,0.336662,0.795011
6789,0.26653,0.336659,0.791691
6790,0.26737,0.336656,0.794193
6791,0.26613,0.336654,0.790516
6792,0.26529,0.336651,0.788027
6793,0.2672,0.336648,0.793708
6794,0.26684,0.336645,0.792645
6795,0.26945,0.336642,0.800404
6796,0.26808,0.336639,0.796342
6797,0.26688,0.336637,0.792783
6798,0.26651,0.336634,0.791691
6799,0.26871,0.336631,0.798233
6800,0.26717,0.336628,0.793665
6801,0.26547,0.336625,0.788621
6802,0.26595,0.336623,0.790054
6803,0.2655,0.33662,0.788724
6804,0.26855,0.336617,0.797791
6805,0.26813,0.336614,0.79655
6806,0.26567,0.336611,0.789248
6807,0.27028,0.336609,0.80295
6808,0.26626,0.336606,0.791014
6809,0.2651,0.336603,0.787575
6810,0.26662,0.3366,0.792097
6811,0.26847,0.336597,0.7976
6812,0.26922,0.336595,0.799834
6813,0.26934,0.336592,0.800198
6814,0.26749,0.336589,0.794708
6815,0.26766,0.336586,0.79522
6816,0.26883,0.336583,0.798702
6817,0.268,0.336581,0.796243
6818,0.267,0.336578,0.793279
6819,0.26702,0.336575,0.793345
6820,0.26776,0.336572,0.79555
6821,0.2665,0.336569,0.791813
6822,0.26891,0.336567,0.79898
6823,0.26675,0.336564,0.792569
6824,0.26537,0.336561,0.788475
6825,0.26806,0.336558,0.796474
6826,0.26696,0.336555,0.793212
6827,0.26754,0.336553,0.794942
6828,0.26544,0.33655,0.788709
6829,0.26644,0.336547,0.791687
6830,0.26756,0.336544,0.795022
6831,0.26792,0.336542,0.796098
6832,0.26745,0.336539,0.794708
6833,0.26611,0.336536,0.790733
6834,0.26729,0.336533,0.794246
6835,0.26426,0.33653,0.785249
6836,0.26666,0.336528,0.792387
6837,0.26785,0.336525,0.795929
6838,0.26924,0.336522,0.800067
6839,0.26677,0.336519,0.792733
6840,0.26788,0.336516,0.796038
6841,0.26616,0.336514,0.790934
6842,0.26696,0.336511,0.793318
6843,0.26835,0.336508,0.797455
6844,0.26691,0.336505,0.793182
6845,0.26653,0.336503,0.792059
6846,0.26709,0.3365,0.79373
6847,0.26575,0.336497,0.789755
6848,0.27031,0.336494,0.803313
6849,0.26778,0.336491,0.7958
6850,0.26732,0.336489,0.79444
6851,0.26488,0.336486,0.787195
6852,0.26346,0.336483,0.782981
6853,0.2692,0.33648,0.800047
6854,0.26656,0.336477,0.792208
6855,0.26785,0.336475,0.796048
6856,0.26551,0.336472,0.7891
6857,0.26649,0.336469,0.792019
6858,0.26986,0.336466,0.802041
6859,0.26708,0.336464,0.793786
6860,0.26485,0.336461,0.787164
6861,0.26691,0.336458,0.793294
6862,0.26914,0.336455,0.799928
6863,0.266,0.336453,0.790602
6864,0.26852,0.33645,0.798098
6865,0.26765,0.336447,0.795519
6866,0.26537,0.336444,0.788749
6867,0.2698,0.336441,0.801923
6868,0.26695,0.336439,0.793458
6869,0.26796,0.336436,0.796467
6870,0.2676,0.336433,0.795403
6871,0.26714,0.33643,0.794043
6872,0.26718,0.336428,0.794168
6873,0.26803,0.336425,0.796701
6874,0.26718,0.336422,0.794181
6875,0.26856,0.336419,0.79829
6876,0.26882,0.336416,0.799069
6877,0.26751,0.336414,0.795182
6878,0.26932,0.336411,0.800569
6879,0.2672,0.336408,0.794273
6880,0.26864,0.336405,0.79856
6881,0.26713,0.336403,0.794078
6882,0.26764,0.3364,0.795601
6883,0.26533,0.336397,0.78874
6884,0.26608,0.336394,0.790976
6885,0.2681,0.336392,0.796988
6886,0.2648,0.336389,0.787184
6887,0.26956,0.336386,0.801341
6888,0.26616,0.336383,0.79124
6889,0.26722,0.336381,0.794398
6890,0.26575,0.336378,0.790034
6891,0.26538,0.336375,0.788941
6892,0.26629,0.336372,0.791653
6893,0.26599,0.336369,0.790767
6894,0.2679,0.336367,0.796452
6895,0.26878,0.336364,0.799075
6896,0.26869,0.336361,0.798814
6897,0.26657,0.336358,0.792518
6898,0.26591,0.336356,0.790562
6899,0.26839,0.336353,0.797942
6900,0.26616,0.33635,0.791318
6901,0.26803,0.336347,0.796884
6902,0.27081,0.336345,0.805156
6903,0.26531,0.336342,0.78881
6904,0.26623,0.336339,0.791552
6905,0.27005,0.336336,0.802916
6906,0.26432,0.336334,0.785886
6907,0.26664,0.336331,0.792791
6908,0.26699,0.336328,0.793838
6909,0.26744,0.336325,0.795182
6910,0.26584,0.336323,0.790432
6911,0.26304,0.33632,0.782113
6912,0.26866,0.336317,0.798829
6913,0.26884,0.336314,0.799371
6914,0.26556,0.336312,0.789625
6915,0.26758,0.336309,0.795638
6916,0.26604,0.336306,0.791065
6917,0.26897,0.336303,0.799784
6918,0.26785,0.336301,0.79646
6919,0.26611,0.336298,0.791293
6920,0.26602,0.336295,0.791031
6921,0.26722,0.336292,0.794606
6922,0.26747,0.33629,0.795356
6923,0.26604,0.336287,0.79111
6924,0.26773,0.336284,0.796142
6925,0.26615,0.336281,0.79145
6926,0.26843,0.336279,0.798237
6927,0.26604,0.336276,0.791136
6928,0.26404,0.336273,0.785195
6929,0.26475,0.33627,0.787313
6930,0.26453,0.336268,0.786665
6931,0.26462,0.336265,0.786939
6932,0.26723,0.336262,0.794707
6933,0.26534,0.336259,0.789093
6934,0.26731,0.336257,0.794958
6935,0.26692,0.336254,0.793805
6936,0.26775,0.336251,0.79628
6937,0.26732,0.336248,0.795007
6938,0.26587,0.336246,0.790702
6939,0.26745,0.336243,0.795407
6940,0.26829,0.33624,0.797912
6941,0.26725,0.336237,0.794825
6942,0.26688,0.336235,0.793731
6943,0.26504,0.336232,0.788265
6944,0.2688,0.336229,0.799454
6945,0.26692,0.336227,0.793869
6946,0.26551,0.336224,0.789682
6947,0.26889,0.336221,0.799742
6948,0.26538,0.336218,0.789309
6949,0.26727,0.336216,0.794936
6950,0.26775,0.336213,0.79637
6951,0.26523,0.33621,0.788882
6952,0.26701,0.336207,0.794182
6953,0.26779,0.336205,0.796509
6954,0.26773,0.336202,0.796337
6955,0.26696,0.336199,0.794053
6956,0.26934,0.336196,0.801139
6957,0.26703,0.336194,0.794274
6958,0.26795,0.336191,0.797017
6959,0.26672,0.336188,0.793365
6960,0.26802,0.336186,0.797238
6961,0.26499,0.336183,0.788232
6962,0.266,0.33618,0.791243
6963,0.26834,0.336177,0.79821
6964,0.26631,0.336175,0.792178
6965,0.26583,0.336172,0.790756
6966,0.26633,0.336169,0.79225
6967,0.26837,0.336166,0.798325
6968,0.26471,0.336164,0.787444
6969,0.26986,0.336161,0.80277
6970,0.26633,0.336158,0.792276
6971,0.26614,0.336156,0.791717
6972,0.26647,0.336153,0.792705
6973,0.26473,0.33615,0.787535
6974,0.26481,0.336147,0.787779
6975,0.26705,0.336145,0.79445
6976,0.26525,0.336142,0.789101
6977,0.26766,0.336139,0.796277
6978,0.26649,0.336136,0.792803
6979,0.26686,0.336134,0.79391
6980,0.26897,0.336131,0.800194
6981,0.26712,0.336128,0.794696
6982,0.26731,0.336126,0.795268
6983,0.26759,0.336123,0.796108
6984,0.26717,0.33612,0.794865
6985,0.26675,0.336117,0.793621
6986,0.26809,0.336115,0.797615
6987,0.26671,0.336112,0.793515
