n,probability,1/sqrt(ln(n)),ratio
1420,0.06494,0.371175,0.174958
1421,0.06305,0.371157,0.169874
1422,0.06405,0.371139,0.172577
1423,0.06407,0.371121,0.172639
1424,0.06396,0.371103,0.172351
1425,0.06289,0.371086,0.169476
1426,0.0643,0.371068,0.173284
1427,0.06401,0.37105,0.172511
1428,0.06492,0.371032,0.174972
1429,0.06332,0.371014,0.170667
1430,0.06285,0.370996,0.169409
1431,0.06331,0.370978,0.170657
1432,0.06234,0.37096,0.16805
1433,0.06296,0.370943,0.16973
1434,0.06356,0.370925,0.171355
1435,0.06365,0.370907,0.171606
1436,0.06363,0.370889,0.171561
1437,0.0645,0.370871,0.173915
1438,0.06502,0.370854,0.175325
1439,0.06337,0.370836,0.170884
1440,0.06317,0.370818,0.170353
1441,0.06291,0.370801,0.16966
1442,0.06243,0.370783,0.168373
1443,0.06189,0.370765,0.166925
1444,0.06245,0.370748,0.168443
1445,0.06254,0.37073,0.168694
1446,0.06398,0.370712,0.172587
1447,0.06411,0.370695,0.172946
1448,0.06444,0.370677,0.173844
1449,0.06358,0.37066,0.171532
1450,0.06329,0.370642,0.170758
1451,0.06425,0.370624,0.173356
1452,0.06378,0.370607,0.172096
1453,0.06334,0.370589,0.170917
1454,0.06226,0.370572,0.168011
1455,0.06349,0.370554,0.171338
1456,0.06163,0.370537,0.166326
1457,0.0635,0.370519,0.171381
1458,0.06439,0.370502,0.173791
1459,0.0638,0.370485,0.172207
1460,0.0633,0.370467,0.170865
1461,0.06455,0.37045,0.174248
1462,0.06201,0.370432,0.167399
1463,0.06328,0.370415,0.170835
1464,0.06104,0.370398,0.164796
1465,0.06225,0.37038,0.168071
1466,0.06259,0.370363,0.168996
1467,0.06326,0.370346,0.170813
1468,0.06453,0.370328,0.174251
1469,0.0627,0.370311,0.169317
1470,0.06362,0.370294,0.17181
1471,0.0651,0.370276,0.175815
1472,0.06433,0.370259,0.173743
1473,0.0637,0.370242,0.17205
1474,0.06294,0.370225,0.170005
1475,0.06339,0.370208,0.171228
1476,0.06184,0.37019,0.167049
1477,0.06345,0.370173,0.171406
1478,0.06305,0.370156,0.170334
1479,0.06428,0.370139,0.173665
1480,0.06228,0.370122,0.168269
1481,0.06287,0.370105,0.169871
1482,0.06315,0.370088,0.170635
1483,0.06282,0.37007,0.169751
1484,0.06385,0.370053,0.172543
1485,0.06152,0.370036,0.166254
1486,0.06431,0.370019,0.173802
1487,0.06328,0.370002,0.171026
1488,0.06322,0.369985,0.170872
1489,0.06268,0.369968,0.16942
1490,0.06183,0.369951,0.16713
1491,0.06306,0.369934,0.170463
1492,0.06244,0.369917,0.168795
1493,0.06353,0.3699,0.171749
1494,0.06218,0.369883,0.168107
1495,0.06256,0.369866,0.169142
1496,0.0634,0.369849,0.171421
1497,0.06245,0.369833,0.16886
1498,0.0637,0.369816,0.172248
1499,0.06267,0.369799,0.169471
1500,0.06217,0.369782,0.168126
1501,0.06339,0.369765,0.171433
1502,0.06274,0.369748,0.169683
1503,0.0633,0.369731,0.171205
1504,0.06489,0.369715,0.175514
